type,description,archetype,day,original_path,original_name,new_name,size_mb,target_path,cloudflare_url,week,progress_number
intro,Вступление и приветствие,bro,1.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20210507_193800.mp4,20210507_193800.mp4,intro_bro_day01.mp4,6.46,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day01.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day01.mp4,,
intro,Вступление и приветствие,sergeant,1.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.164.MP4,dennisdillon.164.MP4,intro_sergeant_day01.mp4,0.87,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day01.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day01.mp4,,
intro,Вступление и приветствие,intellectual,1.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 206.mp4,GromBurjaVIP 206.mp4,intro_intellectual_day01.mp4,16.78,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day01.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day01.mp4,,
intro,Вступление и приветствие,bro,2.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220511_193752.mp4,20220511_193752.mp4,intro_bro_day02.mp4,8.08,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day02.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day02.mp4,,
intro,Вступление и приветствие,sergeant,2.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.247.mp4,dennisdillon.247.mp4,intro_sergeant_day02.mp4,1.6,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day02.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day02.mp4,,
intro,Вступление и приветствие,intellectual,2.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 184.mp4,GromBurjaVIP 184.mp4,intro_intellectual_day02.mp4,22.38,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day02.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day02.mp4,,
intro,Вступление и приветствие,bro,3.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20231024_175911.mp4,20231024_175911.mp4,intro_bro_day03.mp4,10.32,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day03.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day03.mp4,,
intro,Вступление и приветствие,sergeant,3.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.111.MP4,dennisdillon.111.MP4,intro_sergeant_day03.mp4,2.68,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day03.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day03.mp4,,
intro,Вступление и приветствие,intellectual,3.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0htnre9oyamokypah6v51_source.mp4,0htnre9oyamokypah6v51_source.mp4,intro_intellectual_day03.mp4,60.16,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day03.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day03.mp4,,
intro,Вступление и приветствие,bro,4.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220706_154039.mp4,20220706_154039.mp4,intro_bro_day04.mp4,10.9,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day04.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day04.mp4,,
intro,Вступление и приветствие,sergeant,4.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (182).mp4,Dennis Dillon (182).mp4,intro_sergeant_day04.mp4,3.22,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day04.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day04.mp4,,
intro,Вступление и приветствие,intellectual,4.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 125.mp4,GromBurjaVIP 125.mp4,intro_intellectual_day04.mp4,92.1,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day04.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day04.mp4,,
intro,Вступление и приветствие,bro,5.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200717_132804.mp4,20200717_132804.mp4,intro_bro_day05.mp4,12.49,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day05.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day05.mp4,,
intro,Вступление и приветствие,sergeant,5.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.246.mp4,dennisdillon.246.mp4,intro_sergeant_day05.mp4,3.55,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day05.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day05.mp4,,
intro,Вступление и приветствие,intellectual,5.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 028.mp4,GromBurjaVIP 028.mp4,intro_intellectual_day05.mp4,136.69,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day05.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day05.mp4,,
intro,Вступление и приветствие,bro,6.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200728_140512.mp4,20200728_140512.mp4,intro_bro_day06.mp4,13.3,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day06.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day06.mp4,,
intro,Вступление и приветствие,sergeant,6.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.256.mp4,dennisdillon.256.mp4,intro_sergeant_day06.mp4,4.08,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day06.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day06.mp4,,
intro,Вступление и приветствие,intellectual,6.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hzuyn2o8jymi2rjdx9e9_source.mp4,0hzuyn2o8jymi2rjdx9e9_source.mp4,intro_intellectual_day06.mp4,152.23,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day06.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day06.mp4,,
intro,Вступление и приветствие,bro,7.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20210929_211759.mp4,20210929_211759.mp4,intro_bro_day07.mp4,13.86,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day07.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day07.mp4,,
intro,Вступление и приветствие,sergeant,7.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (251).mp4,Dennis Dillon (251).mp4,intro_sergeant_day07.mp4,4.31,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day07.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day07.mp4,,
intro,Вступление и приветствие,intellectual,7.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 029.mp4,GromBurjaVIP 029.mp4,intro_intellectual_day07.mp4,159.28,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day07.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day07.mp4,,
intro,Вступление и приветствие,bro,8.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20211223_222841.mp4,20211223_222841.mp4,intro_bro_day08.mp4,13.96,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day08.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day08.mp4,,
intro,Вступление и приветствие,sergeant,8.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (105).mp4,Dennis Dillon (105).mp4,intro_sergeant_day08.mp4,4.47,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day08.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day08.mp4,,
intro,Вступление и приветствие,intellectual,8.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hq39mzb6y8lqrptz6b7m_source.mp4,0hq39mzb6y8lqrptz6b7m_source.mp4,intro_intellectual_day08.mp4,171.24,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day08.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day08.mp4,,
intro,Вступление и приветствие,bro,9.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200626_100608.mp4,20200626_100608.mp4,intro_bro_day09.mp4,14.82,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day09.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day09.mp4,,
intro,Вступление и приветствие,sergeant,9.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (277).mp4,Dennis Dillon (277).mp4,intro_sergeant_day09.mp4,4.57,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day09.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day09.mp4,,
intro,Вступление и приветствие,intellectual,9.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 031.mp4,GromBurjaVIP 031.mp4,intro_intellectual_day09.mp4,176.81,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day09.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day09.mp4,,
intro,Вступление и приветствие,bro,10.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20240407_174848.mp4,20240407_174848.mp4,intro_bro_day10.mp4,17.92,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day10.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day10.mp4,,
intro,Вступление и приветствие,sergeant,10.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (264).mp4,Dennis Dillon (264).mp4,intro_sergeant_day10.mp4,4.65,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day10.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day10.mp4,,
intro,Вступление и приветствие,intellectual,10.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 124.mp4,GromBurjaVIP 124.mp4,intro_intellectual_day10.mp4,178.75,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day10.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day10.mp4,,
intro,Вступление и приветствие,bro,11.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20210223_184022.mp4,20210223_184022.mp4,intro_bro_day11.mp4,18.97,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day11.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day11.mp4,,
intro,Вступление и приветствие,sergeant,11.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.58.mp4,dennisdillon.58.mp4,intro_sergeant_day11.mp4,4.72,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day11.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day11.mp4,,
intro,Вступление и приветствие,intellectual,11.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hpabelni6rjm5dnmpdeh_source.mp4,0hpabelni6rjm5dnmpdeh_source.mp4,intro_intellectual_day11.mp4,188.07,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day11.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day11.mp4,,
intro,Вступление и приветствие,bro,12.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200624_131314.mp4,20200624_131314.mp4,intro_bro_day12.mp4,20.65,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day12.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day12.mp4,,
intro,Вступление и приветствие,sergeant,12.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.259.mp4,dennisdillon.259.mp4,intro_sergeant_day12.mp4,4.75,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day12.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day12.mp4,,
intro,Вступление и приветствие,intellectual,12.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 109.mp4,GromBurjaVIP 109.mp4,intro_intellectual_day12.mp4,192.77,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day12.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day12.mp4,,
intro,Вступление и приветствие,bro,13.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20231224_185945.mp4,20231224_185945.mp4,intro_bro_day13.mp4,21.87,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day13.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day13.mp4,,
intro,Вступление и приветствие,sergeant,13.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (12).mp4,Dennis Dillon (12).mp4,intro_sergeant_day13.mp4,4.93,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day13.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day13.mp4,,
intro,Вступление и приветствие,intellectual,13.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 137.mp4,GromBurjaVIP 137.mp4,intro_intellectual_day13.mp4,197.52,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day13.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day13.mp4,,
intro,Вступление и приветствие,bro,14.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20221008_133849.mp4,20221008_133849.mp4,intro_bro_day14.mp4,22.37,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day14.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day14.mp4,,
intro,Вступление и приветствие,sergeant,14.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (65).mp4,Dennis Dillon (65).mp4,intro_sergeant_day14.mp4,4.99,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day14.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day14.mp4,,
intro,Вступление и приветствие,intellectual,14.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hpabf1klvumiyjl9tu4r_source.mp4,0hpabf1klvumiyjl9tu4r_source.mp4,intro_intellectual_day14.mp4,199.54,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day14.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day14.mp4,,
intro,Вступление и приветствие,bro,15.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200609_111303.mp4,20200609_111303.mp4,intro_bro_day15.mp4,23.91,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day15.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day15.mp4,,
intro,Вступление и приветствие,sergeant,15.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (278).mp4,Dennis Dillon (278).mp4,intro_sergeant_day15.mp4,5.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day15.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day15.mp4,,
intro,Вступление и приветствие,intellectual,15.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 127.mp4,GromBurjaVIP 127.mp4,intro_intellectual_day15.mp4,215.52,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day15.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day15.mp4,,
intro,Вступление и приветствие,bro,16.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20221207_190830.mp4,20221207_190830.mp4,intro_bro_day16.mp4,24.46,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day16.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day16.mp4,,
intro,Вступление и приветствие,sergeant,16.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (141).mp4,Dennis Dillon (141).mp4,intro_sergeant_day16.mp4,5.49,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day16.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day16.mp4,,
intro,Вступление и приветствие,intellectual,16.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 160.mp4,GromBurjaVIP 160.mp4,intro_intellectual_day16.mp4,226.09,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day16.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day16.mp4,,
intro,Вступление и приветствие,bro,17.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200601_080334.mp4,20200601_080334.mp4,intro_bro_day17.mp4,25.26,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day17.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day17.mp4,,
intro,Вступление и приветствие,sergeant,17.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (194).mp4,Dennis Dillon (194).mp4,intro_sergeant_day17.mp4,5.63,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day17.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day17.mp4,,
intro,Вступление и приветствие,intellectual,17.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 091.mp4,GromBurjaVIP 091.mp4,intro_intellectual_day17.mp4,247.31,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day17.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day17.mp4,,
intro,Вступление и приветствие,bro,18.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220119_192844.mp4,20220119_192844.mp4,intro_bro_day18.mp4,26.05,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day18.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day18.mp4,,
intro,Вступление и приветствие,sergeant,18.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (234).mp4,Dennis Dillon (234).mp4,intro_sergeant_day18.mp4,5.7,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day18.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day18.mp4,,
intro,Вступление и приветствие,intellectual,18.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 047.mp4,GromBurjaVIP 047.mp4,intro_intellectual_day18.mp4,271.71,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day18.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day18.mp4,,
intro,Вступление и приветствие,bro,19.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220420_110126.mp4,20220420_110126.mp4,intro_bro_day19.mp4,26.91,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day19.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day19.mp4,,
intro,Вступление и приветствие,sergeant,19.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (17).mp4,Dennis Dillon (17).mp4,intro_sergeant_day19.mp4,5.78,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day19.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day19.mp4,,
intro,Вступление и приветствие,intellectual,19.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hpabhpp5qztlv75zskxy_source.mp4,0hpabhpp5qztlv75zskxy_source.mp4,intro_intellectual_day19.mp4,284.85,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day19.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day19.mp4,,
intro,Вступление и приветствие,bro,20.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200507_153948.mp4,20200507_153948.mp4,intro_bro_day20.mp4,27.64,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day20.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day20.mp4,,
intro,Вступление и приветствие,sergeant,20.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.232.mp4,dennisdillon.232.mp4,intro_sergeant_day20.mp4,5.88,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day20.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day20.mp4,,
intro,Вступление и приветствие,intellectual,20.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0htrdrfujcl6q22o58f3a_source.mp4,0htrdrfujcl6q22o58f3a_source.mp4,intro_intellectual_day20.mp4,301.12,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day20.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day20.mp4,,
intro,Вступление и приветствие,bro,21.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20240427_174327.mp4,20240427_174327.mp4,intro_bro_day21.mp4,28.02,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_bro_day21.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_bro_day21.mp4,,
intro,Вступление и приветствие,sergeant,21.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (5).mp4,Dennis Dillon (5).mp4,intro_sergeant_day21.mp4,5.93,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_sergeant_day21.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_sergeant_day21.mp4,,
intro,Вступление и приветствие,intellectual,21.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hpabj6fufwk5q566fwzb_source.mp4,0hpabj6fufwk5q566fwzb_source.mp4,intro_intellectual_day21.mp4,392.96,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/intro_intellectual_day21.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/intro_intellectual_day21.mp4,,
warmup_motivation,Мотивация после разминки,bro,1.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20200505_190405.mp4,20200505_190405.mp4,warmup_motivation_bro_day01.mp4,30.0,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_bro_day01.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_bro_day01.mp4,,
warmup_motivation,Мотивация после разминки,sergeant,1.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (275).mp4,Dennis Dillon (275).mp4,warmup_motivation_sergeant_day01.mp4,6.17,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_sergeant_day01.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_sergeant_day01.mp4,,
warmup_motivation,Мотивация после разминки,intellectual,1.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 173.mp4,GromBurjaVIP 173.mp4,warmup_motivation_intellectual_day01.mp4,14.33,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_intellectual_day01.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_intellectual_day01.mp4,,
warmup_motivation,Мотивация после разминки,bro,2.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220629_141807.mp4,20220629_141807.mp4,warmup_motivation_bro_day02.mp4,30.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_bro_day02.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_bro_day02.mp4,,
warmup_motivation,Мотивация после разминки,sergeant,2.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (68).mp4,Dennis Dillon (68).mp4,warmup_motivation_sergeant_day02.mp4,6.35,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_sergeant_day02.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_sergeant_day02.mp4,,
warmup_motivation,Мотивация после разминки,intellectual,2.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hqvgymhdnbl6notyclyf_source.mp4,0hqvgymhdnbl6notyclyf_source.mp4,warmup_motivation_intellectual_day02.mp4,19.52,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_intellectual_day02.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_intellectual_day02.mp4,,
