exercise_slug,exercise_name,archetype,reminder_number,type,original_path,original_name,new_name,size_mb,target_path,cloudflare_url
push-up-flow,Push-up Flow,intellectual,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- NON LATIN STRIPPER- BULGE & HALF NAKED/MSU-170414-HotGoGoDancersAtNightClub-2.mp4,MSU-170414-HotGoGoDancersAtNightClub-2.mp4,push-up-flow_reminder_intellectual_1.mp4,10.05,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/push-up-flow_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/push-up-flow_reminder_intellectual_1.mp4
push-up-flow,Push-up Flow,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/RAW CLUB/MSU-140813-RawClub-GoGoDancerWithTightButt.mp4",MSU-140813-RawClub-GoGoDancerWithTightButt.mp4,push-up-flow_reminder_intellectual_2.mp4,10.04,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/push-up-flow_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/push-up-flow_reminder_intellectual_2.mp4
push-up-flow,Push-up Flow,intellectual,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRIPPER PORN- MIX/MSU-110518-HotPrivateStripShow-HunkyMuscle-1.mp4,MSU-110518-HotPrivateStripShow-HunkyMuscle-1.mp4,push-up-flow_reminder_intellectual_3.mp4,10.04,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/push-up-flow_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/push-up-flow_reminder_intellectual_3.mp4
pike-push-up,Pike Push-up,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-HUNG & SEE THRU BULGE/msu-221230-muscletattoostrippershowinghotbulge.mp4",msu-221230-muscletattoostrippershowinghotbulge.mp4,pike-push-up_reminder_bro_1.mp4,10.02,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_bro_1.mp4
pike-push-up,Pike Push-up,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-GENETIC MAJESTIC/MSU-171030-MuscledStripperWithHotPinkBulge.mp4",MSU-171030-MuscledStripperWithHotPinkBulge.mp4,pike-push-up_reminder_bro_2.mp4,10.01,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_bro_2.mp4
pike-push-up,Pike Push-up,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA COLORINA/MSU-200112-LaColorinaClub-CostumedStripperFlashingHardCock.mp4",MSU-200112-LaColorinaClub-CostumedStripperFlashingHardCock.mp4,pike-push-up_reminder_bro_3.mp4,10.01,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_bro_3.mp4
pike-push-up,Pike Push-up,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-EROTIC SUPER MIX/MSU-190921-XlsiorMykonosCircuitPartyGoGoDancerFlashingHardCock-Cape.mp4",MSU-190921-XlsiorMykonosCircuitPartyGoGoDancerFlashingHardCock-Cape.mp4,pike-push-up_reminder_sergeant_1.mp4,10.0,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_sergeant_1.mp4
pike-push-up,Pike Push-up,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-101015-GogoStripper-Kawan-2.mp4",MSU-101015-GogoStripper-Kawan-2.mp4,pike-push-up_reminder_sergeant_2.mp4,9.98,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_sergeant_2.mp4
pike-push-up,Pike Push-up,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-171204-MuscledGoGoDancerJerkingOnHardCockOnStage-1.mp4",MSU-171204-MuscledGoGoDancerJerkingOnHardCockOnStage-1.mp4,pike-push-up_reminder_sergeant_3.mp4,9.94,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_sergeant_3.mp4
pike-push-up,Pike Push-up,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/MATINEE PERVERT CIRCUIT PARTY & MILK BATH/msu-221130-matineelaleche-maskedgogodancersflashinghardcocks.mp4",msu-221130-matineelaleche-maskedgogodancersflashinghardcocks.mp4,pike-push-up_reminder_intellectual_1.mp4,9.94,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_intellectual_1.mp4
pike-push-up,Pike Push-up,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-BOY BAR/MSU-180712-BoyBar-HotGoGoDancersDuo-2.mp4",MSU-180712-BoyBar-HotGoGoDancersDuo-2.mp4,pike-push-up_reminder_intellectual_2.mp4,9.9,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_intellectual_2.mp4
pike-push-up,Pike Push-up,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/RUNWAY- UNDERWEAR & FASHION SHOW/MSU-170908-N2NUndiesFashionShow.mp4",MSU-170908-N2NUndiesFashionShow.mp4,pike-push-up_reminder_intellectual_3.mp4,9.89,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/pike-push-up_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/pike-push-up_reminder_intellectual_3.mp4
hindu-push-up,Hindu Push-up,bro,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- BLACK ROOM CLUB- MIX/MSU-120511-ClubBlackRoom-HotNakedGogoDancers-3.mp4,MSU-120511-ClubBlackRoom-HotNakedGogoDancers-3.mp4,hindu-push-up_reminder_bro_1.mp4,9.86,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_bro_1.mp4
hindu-push-up,Hindu Push-up,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-RAIDD BAR/MSU-170120-RaiddBar-HardShoweringStrippers-5.mp4",MSU-170120-RaiddBar-HardShoweringStrippers-5.mp4,hindu-push-up_reminder_bro_2.mp4,9.86,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_bro_2.mp4
hindu-push-up,Hindu Push-up,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- NON LATIN STRIPPER- BULGE & HALF NAKED/MSU-170226-FitGoGoDancersInSwitsuits.mp4,MSU-170226-FitGoGoDancersInSwitsuits.mp4,hindu-push-up_reminder_bro_3.mp4,9.86,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_bro_3.mp4
hindu-push-up,Hindu Push-up,sergeant,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- HUSTLABALL- MIX/MSU-180115-HustlaballLasVegas-HotGoGoDancers.mp4,MSU-180115-HustlaballLasVegas-HotGoGoDancers.mp4,hindu-push-up_reminder_sergeant_1.mp4,9.84,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_sergeant_1.mp4
hindu-push-up,Hindu Push-up,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-181116-TheatronClubBogota-StrippersJOHardCocksOnRunWay-3.mp4",MSU-181116-TheatronClubBogota-StrippersJOHardCocksOnRunWay-3.mp4,hindu-push-up_reminder_sergeant_2.mp4,9.82,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_sergeant_2.mp4
hindu-push-up,Hindu Push-up,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-200112-ClubTheatronBogota-HotGoGoDancersFlashingHardCocks-3.mp4",MSU-200112-ClubTheatronBogota-HotGoGoDancersFlashingHardCocks-3.mp4,hindu-push-up_reminder_sergeant_3.mp4,9.82,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_sergeant_3.mp4
hindu-push-up,Hindu Push-up,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-GENETIC MAJESTIC/MSU-190128-GeneticMajesticClub-HotStripperVPLBulge.mp4",MSU-190128-GeneticMajesticClub-HotStripperVPLBulge.mp4,hindu-push-up_reminder_intellectual_1.mp4,9.8,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_intellectual_1.mp4
hindu-push-up,Hindu Push-up,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-210430-sexystripperwithscarfflashingcock.mp4",msu-210430-sexystripperwithscarfflashingcock.mp4,hindu-push-up_reminder_intellectual_2.mp4,9.77,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_intellectual_2.mp4
hindu-push-up,Hindu Push-up,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-220420-musclestripperflashinghardcockonpodium.mp4",msu-220420-musclestripperflashinghardcockonpodium.mp4,hindu-push-up_reminder_intellectual_3.mp4,9.76,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/hindu-push-up_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/hindu-push-up_reminder_intellectual_3.mp4
archer-push-up,Archer Push-up,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-RAIDD BAR/MSU-171211-RaiddBar-ShowerStripperWithHugeCock.mp4",MSU-171211-RaiddBar-ShowerStripperWithHugeCock.mp4,archer-push-up_reminder_bro_1.mp4,9.76,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_bro_1.mp4
archer-push-up,Archer Push-up,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/CIRCUIT FESTIVALS/MSU-171023-CircuitFestivals-HardGoGoDancers-2.mp4",MSU-171023-CircuitFestivals-HardGoGoDancers-2.mp4,archer-push-up_reminder_bro_2.mp4,9.75,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_bro_2.mp4
archer-push-up,Archer Push-up,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-190519-ClubTheatronBogota-HunkyStripperStrokingHardCock.mp4",MSU-190519-ClubTheatronBogota-HunkyStripperStrokingHardCock.mp4,archer-push-up_reminder_bro_3.mp4,9.75,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_bro_3.mp4
archer-push-up,Archer Push-up,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-220330-clubtheatron-musclestripperflashingcockupclose-2.mp4",msu-220330-clubtheatron-musclestripperflashingcockupclose-2.mp4,archer-push-up_reminder_sergeant_1.mp4,9.73,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_sergeant_1.mp4
archer-push-up,Archer Push-up,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-EROTIC SUPER MIX/msu-210430-hotstrippersbouncingcocksonstage-1.mp4",msu-210430-hotstrippersbouncingcocksonstage-1.mp4,archer-push-up_reminder_sergeant_2.mp4,9.72,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_sergeant_2.mp4
archer-push-up,Archer Push-up,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/LOCKER ROOM/MSU-110225-HotGuyInChangeRoom-1.mp4",MSU-110225-HotGuyInChangeRoom-1.mp4,archer-push-up_reminder_sergeant_3.mp4,9.71,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_sergeant_3.mp4
archer-push-up,Archer Push-up,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-EROTIC SUPER MIX/msu-220530-musclegogodancersflashinghardcocksatclub.mp4",msu-220530-musclegogodancersflashinghardcocksatclub.mp4,archer-push-up_reminder_intellectual_1.mp4,9.67,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_intellectual_1.mp4
archer-push-up,Archer Push-up,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-221120-clubtheatronbogota-hotgogodancersflashinghardcock-7.mp4",msu-221120-clubtheatronbogota-hotgogodancersflashinghardcock-7.mp4,archer-push-up_reminder_intellectual_2.mp4,9.67,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_intellectual_2.mp4
archer-push-up,Archer Push-up,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-230421-clubtheatronbogota-hotgogodancerflashinghardcock.mp4",msu-230421-clubtheatronbogota-hotgogodancerflashinghardcock.mp4,archer-push-up_reminder_intellectual_3.mp4,9.67,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/archer-push-up_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/archer-push-up_reminder_intellectual_3.mp4
breathing-push-up,Breathing Push-up,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-201110-clubtheatronbogota-hotstrippersflashinghardcocks-5.mp4",msu-201110-clubtheatronbogota-hotstrippersflashinghardcocks-5.mp4,breathing-push-up_reminder_bro_1.mp4,9.66,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_bro_1.mp4
breathing-push-up,Breathing Push-up,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-171211-MuscledStripperShowsHardCock.mp4",MSU-171211-MuscledStripperShowsHardCock.mp4,breathing-push-up_reminder_bro_2.mp4,9.63,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_bro_2.mp4
breathing-push-up,Breathing Push-up,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA DIOSA SOCIAL CLUB/MSU-180731-LaDiosaClub-HardStripperLiveOnStage-2.mp4",MSU-180731-LaDiosaClub-HardStripperLiveOnStage-2.mp4,breathing-push-up_reminder_bro_3.mp4,9.63,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_bro_3.mp4
breathing-push-up,Breathing Push-up,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-180812-KMZeroClub-HotStripperShowsHardCock-5.mp4",MSU-180812-KMZeroClub-HotStripperShowsHardCock-5.mp4,breathing-push-up_reminder_sergeant_1.mp4,9.62,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_sergeant_1.mp4
breathing-push-up,Breathing Push-up,sergeant,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- NON LATIN STRIPPER- BULGE & HALF NAKED/msu-221220-sexygogodancersinjocksonstage.mp4,msu-221220-sexygogodancersinjocksonstage.mp4,breathing-push-up_reminder_sergeant_2.mp4,9.62,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_sergeant_2.mp4
breathing-push-up,Breathing Push-up,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-221120-clubtheatronbogota-hotgogodancersflashinghardcock-6.mp4",msu-221120-clubtheatronbogota-hotgogodancersflashinghardcock-6.mp4,breathing-push-up_reminder_sergeant_3.mp4,9.57,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_sergeant_3.mp4
breathing-push-up,Breathing Push-up,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA COLORINA/msu-210710-lacolorinaclub-hotgogodancersonstage.mp4",msu-210710-lacolorinaclub-hotgogodancersonstage.mp4,breathing-push-up_reminder_intellectual_1.mp4,9.56,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_intellectual_1.mp4
breathing-push-up,Breathing Push-up,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-OPEN MIND BAR/msu-221110-openmindbarmexico-musclestripperflashinghardcock-1.mp4",msu-221110-openmindbarmexico-musclestripperflashinghardcock-1.mp4,breathing-push-up_reminder_intellectual_2.mp4,9.53,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_intellectual_2.mp4
breathing-push-up,Breathing Push-up,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA COLORINA/msu-200930-lacolorinaclub-hotgogodancersonstage-4.mp4",msu-200930-lacolorinaclub-hotgogodancersonstage-4.mp4,breathing-push-up_reminder_intellectual_3.mp4,9.52,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/breathing-push-up_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/breathing-push-up_reminder_intellectual_3.mp4
australian-pull-ups,Australian Pull-ups,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-191231-ClubTheatronBogota-HotGoGoDancersFlashingHardCocks-1.mp4",MSU-191231-ClubTheatronBogota-HotGoGoDancersFlashingHardCocks-1.mp4,australian-pull-ups_reminder_bro_1.mp4,9.51,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/australian-pull-ups_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/australian-pull-ups_reminder_bro_1.mp4
